[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
     542.547 kb       30.062 kb        0.009 kb       18.048     3171  HLT_xAOD__JetContainer_a4ionemsubjesFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.547 kb       30.062 kb        0.009 kb       18.048     3171  HLT_xAOD__JetContainer_a3ionemsubjesFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.547 kb       30.062 kb        0.009 kb       18.048     3171  HLT_xAOD__JetContainer_a10tcemsubjesFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.758 kb       30.066 kb        0.009 kb       18.052     3171  HLT_xAOD__JetContainer_a10tclcwnojcalibPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.758 kb       30.066 kb        0.009 kb       18.052     3171  HLT_xAOD__JetContainer_a10TThadnojcalibFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.688 kb       30.128 kb        0.010 kb       18.013     3171  HLT_xAOD__JetContainer_a10TTemnojcalibFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.688 kb       30.128 kb        0.010 kb       18.013     3171  HLT_xAOD__JetContainer_a10tcemnojcalibPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.688 kb       30.128 kb        0.010 kb       18.013     3171  HLT_xAOD__JetContainer_a4tclcwnojcalibPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.688 kb       30.128 kb        0.010 kb       18.013     3171  HLT_xAOD__JetContainer_a4TThadnojcalibFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.617 kb       30.157 kb        0.010 kb       17.993     3171  HLT_xAOD__JetContainer_a10tclcwsubjesFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.617 kb       30.157 kb        0.010 kb       17.993     3171  HLT_xAOD__JetContainer_a4tcemnojcalibPS (DataVector<xAOD::Jet_v1>) [Trig]
